JG3-J:12138-000,N01
JG3-J:12139-000,N01
JG3-J:12140-000,N01
JG3-J:12141-000,N01
JG3-J:12142-000,N01
JG3-J:12143-000,N01
JG3-J:12144-000,N01
JG3-J:12145-000,N01
JG3-J:12146-000,N01
JG3-J:12147-000,N01
JG3-J:12148-000,N01
JG3-J:12149-000,N01
JG3-J:12150-000,N01
JG3-J:12151-000,N01
JG3-J:12152-000,N01
JG3-J:12153-000,N01
JG3-J:12154-000,N01
JG3-J:12155-000,N01
JG3-J:12156-000,N01
JG3-J:12157-000,N01
JG3-J:12158-000,N01
JG3-J:12159-000,N01
JG3-J:12160-000,N01
JG3-J:12161-000,N01
JG3-J:12162-000,N01
JG3-J:12163-000,N01
JG3-J:12164-000,N01
JG3-J:12165-000,N01
JG3-J:12166-000,N01
JG3-J:12167-000,N01
JG3-J:12168-000,N01
JG3-J:12169-000,N01
JG3-J:12170-000,N01
JG3-J:12171-000,N01
JG3-J:12172-000,N01
JG3-J:12173-000,N01
JG3-J:12174-000,N01
JG3-J:12175-000,N01
JG3-J:12176-000,N01
JG3-J:12177-000,N01
JG3-J:12178-000,N01
JG3-J:12179-000,N01
JG3-J:12180-000,N01
JG3-J:12181-000,N01
JG3-J:12182-000,N01
JG3-J:12183-000,N01
JG3-J:12184-000,N01
JG3-J:12185-000,N01
JG3-J:12186-000,N01
JG3-J:12187-000,N01
JG3-J:12188-000,N01
,
,
,
,
,
JG3-E:12189-000,
JG3-E:12190-000,
JG3-E:12191-000,
